Suburb,Rooms,Type,Price,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt
Glen Iris,3,t,1220000,3,2,2,,1999
Glen Iris,3,h,1375000,3,2,2,176,1990
Glen Iris,2,h,920000,2,1,2,115,1930
Glen Iris,2,u,382000,2,1,1,33,1960
Glen Iris,2,u,545000,3,0,0,,
Glen Iris,4,t,1350000,3,2,2,,
Glen Iris,2,h,1280000,2,1,1,123,1950
Glen Iris,3,h,1825000,3,1,2,,
Glen Iris,5,h,2825000,5,4,4,206,2013
Glen Iris,3,h,2825000,4,2,4,217,1910
Glen Iris,4,h,1825000,3,3,2,26,1999
Glen Iris,1,u,328000,1,1,0,,
Glen Iris,4,h,2016000,4,2,3,,
Glen Iris,5,h,3085000,5,3,3,326,2000
Glen Iris,3,h,1710000,3,1,3,,
Glen Iris,3,h,1770000,3,1,3,,
Glen Iris,3,h,1765000,3,1,2,,
Glen Iris,2,u,511000,2,1,1,,
Glen Iris,3,h,2000000,2,1,2,,
Glen Iris,2,h,1600000,2,2,2,184,1950
Glen Iris,3,h,1880000,3,2,2,,1920
Glen Iris,5,h,2352500,5,3,2,336,1930
Glen Iris,5,h,3860000,5,4,2,520,2009
Glen Iris,4,h,2625000,4,3,2,326,1930
Glen Iris,2,u,856500,2,1,1,,1960
Glen Iris,5,h,1650000,5,2,2,,
Glen Iris,2,t,600000,2,1,1,1143,
Glen Iris,2,u,690000,2,1,2,,
Glen Iris,3,t,1200000,3,2,2,,
Glen Iris,4,h,3010000,3,3,2,,1910
Glen Iris,2,u,785000,2,1,1,,
Glen Iris,4,h,1950000,4,2,2,155,1960
Glen Iris,3,h,2200000,3,1,2,142,1930
Glen Iris,3,h,1751000,3,1,3,140,1930
Glen Iris,4,h,1857000,4,2,3,205,1930
Glen Iris,1,u,375000,1,1,1,,
Glen Iris,2,u,720000,2,1,2,74,1940
Glen Iris,3,h,1500000,3,1,3,107,1935
Glen Iris,4,h,2725000,4,3,2,246,2007
Glen Iris,2,h,1723000,2,1,1,,
Glen Iris,2,u,529500,2,1,1,,
Glen Iris,3,h,2800000,3,1,2,153,1930
Glen Iris,3,h,1665000,3,1,2,143,1941
Glen Iris,2,u,600000,2,1,1,80,1960
Glen Iris,3,h,1420000,3,1,2,607,1940
Glen Iris,3,h,1550000,3,2,2,,
Glen Iris,1,u,420000,1,1,1,,2011
Glen Iris,4,h,1920000,4,2,2,,
Glen Iris,5,h,2100000,5,3,2,,1989
Glen Iris,5,h,2410000,5,2,2,354,2015
Glen Iris,4,h,2100000,4,2,2,216,1930
Glen Iris,4,h,2950000,4,2,2,295,1966
Glen Iris,2,u,390000,2,1,1,,
Glen Iris,5,h,3365000,5,2,2,270,1925
Glen Iris,4,h,1390000,3,2,3,,
Glen Iris,4,h,1802000,4,3,2,,1980
Glen Iris,3,h,1310000,3,1,2,,
Glen Iris,3,h,1931000,3,2,2,193,1975
Glen Iris,4,h,2000000,3,2,4,,
Glen Iris,2,h,1250000,2,1,2,107,1910
Glen Iris,5,h,2400000,5,3,2,672,1930
Glen Iris,2,u,460000,2,1,1,,
Glenroy,3,h,610000,3,1,2,118,1960
Glenroy,3,h,610000,3,1,3,144,1960
Glenroy,3,t,555000,3,2,2,3,
Glenroy,3,h,500000,3,1,1,,
Glenroy,3,h,806500,3,1,2,127,1965
Glenroy,5,h,1150000,5,3,2,,
Glenroy,5,h,850000,5,3,1,,
Glenroy,4,h,550000,4,2,1,138,2017
Glenroy,3,h,822000,3,1,4,105,1950
Glenroy,3,h,980000,3,2,3,136,1950
Glenroy,3,h,670000,3,1,1,,
Glenroy,2,u,430000,2,1,1,100,2010
Glenroy,2,h,852500,2,1,2,,
Glenroy,4,h,1025000,4,2,4,,
Glenroy,2,h,540000,2,1,1,114,2010
Glenroy,2,h,530000,2,1,2,,
Glenroy,3,h,721000,3,1,2,,1976
Glenroy,3,h,737000,3,1,4,97,1950
Glenroy,3,h,575500,3,1,1,,
Glenroy,3,h,600000,3,1,2,,
Glenroy,3,h,460000,3,2,2,3,1950
Glenroy,3,t,370000,3,2,1,,2003
Glenroy,3,h,691000,3,1,2,,
Glenroy,3,h,500000,3,1,1,,
Glenroy,3,t,545000,3,2,1,130,2014
Glenroy,3,h,670000,3,1,4,140,1960
Glenroy,3,h,572000,3,1,2,,
Glenroy,4,h,702000,4,1,4,124,1956
Glenroy,2,h,730000,2,1,1,115,1950
Glenroy,3,h,711500,3,1,3,81,1950
Glenroy,3,h,820000,3,2,4,,
Glenroy,5,h,810000,5,4,4,176,1950
Glenroy,2,u,250000,2,1,1,61,1970
Glenroy,3,t,460000,3,1,1,106,1970
Glenroy,3,h,793000,3,1,2,120,1960
Glenroy,2,u,340000,2,1,1,74,1970
Glenroy,3,h,596000,3,1,3,,
Glenroy,3,h,447500,3,1,1,130,2000
Glenroy,3,h,588000,3,1,1,125,1960
Glenroy,3,h,420000,3,1,2,96,1960
Glenroy,2,u,410000,2,1,2,81,2000
Glenroy,3,h,688000,3,1,4,,
Glenroy,3,h,612500,3,2,3,,
Glenroy,3,h,525000,3,1,1,85,1950
Glenroy,3,h,703000,3,1,4,102,1960
Glenroy,4,t,608000,3,2,1,150,2014
Glenroy,5,h,705000,5,3,2,,1970
Glenroy,2,u,320500,2,1,1,,
Glenroy,3,h,577000,3,1,2,,
Glenroy,2,u,230000,2,1,1,,
Glenroy,4,t,607000,4,3,2,131,2014
Glenroy,3,h,765500,3,2,2,180,1970
Glenroy,3,u,470000,3,1,2,99,2014
Glenroy,3,u,482500,3,1,1,,1995
Glenroy,3,h,580000,3,1,2,142,1960
Glenroy,2,t,434500,2,1,1,,1975
Glenroy,2,u,620250,2,1,2,91,2012
Glenroy,3,h,710000,3,1,1,104,1960
Glenroy,4,h,630000,3,1,2,130,1960
Glenroy,2,t,420000,2,1,1,,
Glenroy,3,h,600000,3,1,4,139,1968
Glenroy,3,t,550000,3,2,2,129,2010
Glenroy,3,u,460000,3,2,1,,
Glenroy,4,h,600000,4,1,2,159,1968
Glenroy,4,h,1217500,4,3,2,192,2014
Glenroy,3,h,600000,3,1,2,150,1960
Glenroy,3,h,570000,3,2,2,146,1975
Glenroy,4,h,655000,4,1,2,,
Glenroy,3,h,500000,3,1,4,,
Glenroy,3,h,762700,3,1,4,100,1960
Glenroy,2,u,465000,2,1,1,89,2012
Glenroy,2,h,741250,2,1,1,88,1955
Glenroy,2,t,488500,2,2,1,2,
Glenroy,4,h,787500,4,2,2,,
Glenroy,2,u,442000,3,1,1,,
Glenroy,4,h,1000000,4,2,8,304,1935
Glenroy,2,h,726335,2,1,2,,
Glenroy,4,h,630000,4,2,2,180,1950
Glenroy,3,h,670000,3,1,3,135,1950
Glenroy,2,h,417000,2,1,1,77,2013
Glenroy,3,t,600000,3,1,2,143,2001
Glenroy,3,t,440000,3,2,1,121,2010
Glenroy,3,h,501000,3,1,1,,
Glenroy,3,h,660000,3,1,2,116,1950
Glenroy,3,h,722000,3,1,3,,
Glenroy,2,h,270000,2,1,1,155,2000
Glenroy,4,h,825000,4,2,4,194,1970
Glenroy,4,h,638000,4,2,1,258,2005
Gowanbrae,3,h,631000,3,2,2,138,2001
Gowanbrae,3,t,532000,3,2,1,19,2005
Gowanbrae,3,h,500000,3,2,1,,
Gowanbrae,3,h,504000,3,2,1,139,2004
Gowanbrae,3,t,468000,3,2,2,138,2000
Gowanbrae,4,h,802500,4,2,2,264,2005
Gowanbrae,4,h,709000,4,2,2,213,2007
Gowanbrae,3,h,700000,3,2,2,,
Gowanbrae,3,h,485000,3,2,1,134,2004
Gowanbrae,3,h,540000,3,2,1,141,2008
Gowanbrae,3,h,390000,3,2,1,136,2005
Gowanbrae,4,h,800000,4,2,2,251,2000
Gowanbrae,3,h,525000,3,2,1,,
Gowanbrae,4,h,740000,4,2,2,213,2007
Hadfield,3,h,605000,3,1,2,116,1960
Hadfield,3,h,685500,3,1,2,103,1970
Hadfield,2,h,610000,2,1,1,98,1950
Hadfield,3,h,630000,3,1,1,112,1970
Hadfield,4,h,870000,4,3,5,268,2010
Hadfield,3,h,810000,3,2,2,129,1950
Hadfield,3,h,840000,3,1,2,,
Hadfield,5,h,585000,5,2,1,,
Hadfield,4,h,772500,3,2,2,,1983
Hadfield,3,u,465000,3,1,1,,2005
Hadfield,3,h,719000,3,1,4,,1980
Hadfield,2,u,487000,2,1,2,96,2010
Hadfield,4,h,700000,2,2,2,168,1950
Hadfield,4,h,600500,4,2,1,161,1970
Hadfield,3,h,730000,3,1,2,134,1970
Hadfield,3,h,800000,3,2,2,116,1960
Hadfield,4,h,918000,4,2,2,,
Hadfield,3,t,750000,3,2,2,251,2011
Hadfield,3,h,740000,3,1,1,115,1960
Hadfield,3,h,721000,3,1,3,,1960
Hadfield,3,h,646000,3,1,2,106,1970
Hadfield,3,h,545000,3,2,3,113,2000
Hadfield,3,h,770000,3,1,2,,
Hadfield,4,h,777000,3,1,2,176,1960
Hadfield,2,h,722000,3,3,1,103,1950
Hadfield,2,h,545000,2,1,3,102,1960
Hadfield,3,t,510000,3,2,2,115,2012
Hadfield,2,h,542500,2,1,1,,1960
Hadfield,3,h,631500,4,1,3,95,1965
Hadfield,4,h,750074,4,2,1,,
Hadfield,3,h,591000,3,1,1,,
Hadfield,3,h,550000,3,1,3,142,1960
Hadfield,2,h,330000,2,1,1,2,1970
Hadfield,5,h,800000,5,2,1,,
Hadfield,3,h,725000,3,2,4,,
Hadfield,4,h,815000,4,2,2,,1950
Hadfield,2,h,715888,2,1,1,92,1960
Hadfield,4,h,650000,4,1,4,,
Hadfield,2,t,468000,2,1,1,110,2012
Hadfield,3,h,1102000,3,1,2,,
Hadfield,2,h,515000,2,1,2,79,1990
Hadfield,3,h,716000,3,1,2,,
Hadfield,2,h,640000,2,1,1,,
Hadfield,2,h,460000,2,1,4,,
Hampton,2,u,895000,2,1,1,87,1975
Hampton,2,u,587000,2,1,1,74,1975
Hampton,4,h,2800000,3,3,2,320,2015
Hampton,2,u,720000,2,1,1,,
Hampton,4,h,3250000,4,3,2,300,1904
Hampton,4,h,2140000,4,2,3,187,1925
Hampton,4,h,1600000,4,2,2,242,2011
Hampton,3,t,2200000,3,2,3,,
Hampton,3,h,1003500,3,1,2,109,1998
Hampton,2,u,802000,2,1,1,85,1965
Hampton,4,t,1500000,4,1,1,,
Hampton,4,h,1686500,4,2,2,,
Hampton,5,h,1400000,5,2,2,168,
Hampton,3,h,1560000,3,1,3,125,1955
Hampton,2,u,680000,2,1,2,78,
Hampton,3,h,1715000,3,1,2,,
Hampton,2,u,760000,2,1,1,86,1985
Hampton,2,u,616000,2,1,1,104,2005
Hampton,4,h,1680000,4,1,1,90,1955
Hampton,5,h,2520000,5,4,2,,1960
Hampton,2,t,890000,1,2,2,,
Hampton,3,h,1120000,4,2,3,113,1984
Hampton,4,h,3200000,4,3,3,325,1920
Hampton,4,h,1250000,4,3,2,220,2014
Hampton,4,h,2420000,3,3,2,,
Hampton,4,h,2000000,4,3,4,248,1925
Hampton,4,h,2880000,4,3,2,,
Hampton,5,h,1805000,4,2,2,224,1950
Hampton,4,h,1460000,4,2,2,,
Hampton,3,h,1403000,3,1,2,,
Hampton,3,h,1682000,3,1,1,,
Hampton,4,h,1875000,4,2,3,,
Hampton,4,h,2600000,3,1,2,162,1900
Hampton,2,u,685000,2,1,2,,
Hampton,4,h,2400000,4,2,2,,
Hampton,5,h,3470000,5,3,4,413,2008
Hampton,2,h,1615000,2,1,1,,1934
Hampton,4,h,1450000,4,2,3,,
Hampton,2,u,786000,2,1,1,,1970
Hampton,2,u,742000,2,3,2,,
Hampton,3,h,1050000,3,2,2,120,1970
Hampton,2,h,1690000,2,1,1,,
Hampton,3,u,810000,3,1,1,115,1960
Hampton,3,h,1460000,3,2,2,137,1970
Hampton,3,h,1620000,3,1,2,,
Hampton,3,h,1420000,3,2,2,,2012
Hampton,4,h,2400000,4,2,4,,1935
Hampton,5,h,3075000,3,2,2,204,1901
Hampton,5,h,3201000,5,3,2,,1935
Hampton,2,u,875500,2,2,1,118,1970
Hampton,3,t,1400000,3,2,1,,2000
Hampton,3,u,1457500,3,2,2,,
Hampton,5,h,2600000,5,4,2,324,1950
Hampton,2,h,1465000,2,1,2,,
Hampton,5,h,1705000,5,2,2,364,1950
Hampton,3,h,1610000,3,1,2,,
Hampton,2,u,750000,2,1,2,,1970
Hampton,3,h,1320000,3,2,2,,
Hampton,2,u,896000,2,2,2,,
Hampton,3,h,1450000,3,2,2,,
Hampton,2,u,898000,2,1,1,,1970
Hampton,4,h,1515000,4,2,0,613,1950
Hampton,5,h,2980000,5,3,2,323,2011
Hampton,4,h,2200000,4,3,4,305,2000
Hampton,1,u,500000,1,1,1,,
Hampton,3,t,1100000,3,2,1,140,1987
Hampton,2,u,800000,2,1,2,,
Hampton,4,h,3325000,4,3,2,303,1997
Hampton,2,u,691000,2,1,1,,
Hampton,2,u,450000,2,2,1,70,2007
Hampton,2,u,738000,2,1,2,,
Hampton,3,t,1140000,3,2,2,,1999
Hampton,2,u,500000,2,1,1,61,1970
Hampton,4,h,1460000,4,3,2,228,1950
Hampton,4,h,2800000,4,3,2,,
Hampton,3,t,820000,3,2,2,,
Hampton,2,t,915500,2,2,1,148,
Hampton,4,h,1740000,4,3,2,209,1950
Hampton,1,h,2450000,1,2,0,,
Hampton,4,h,1800000,4,2,1,184,1935
Hampton,4,h,2160000,4,2,1,231,1940
Hampton,3,h,1800000,2,2,2,,
Hampton,3,h,2439500,3,2,2,,1880
Hampton,4,h,2250000,5,2,2,260,1925
Hampton,4,h,2130000,4,2,2,188,1925
Hampton East,2,u,400000,2,1,1,75,1960
Hampton East,3,h,952000,3,2,2,,
Hampton East,3,h,1255000,3,2,2,,
Hampton East,3,t,1020000,2,2,2,171,
Hampton East,3,h,926000,2,2,2,140,1950
Hampton East,3,h,1070000,3,1,3,106,1970
Hampton East,2,u,801000,2,1,1,107,1994
Hampton East,3,t,1150000,3,2,1,3,2005
Hampton East,2,u,472000,2,1,1,68,2007
Hampton East,3,h,1471000,3,2,2,,
Hampton East,2,h,830000,2,1,2,,
Hampton East,3,h,1195000,3,1,2,,
Hampton East,3,h,1300000,3,2,2,150,1950
Hampton East,4,h,1416000,4,2,2,,
Hampton East,4,h,1200000,4,2,2,154,2002
Hampton East,3,u,865000,3,2,2,,
Hawthorn,4,h,1650000,4,2,2,210,2005
Hawthorn,3,h,5100000,3,2,3,,
Hawthorn,4,h,2670000,4,2,1,235,1905
Hawthorn,3,h,1480000,3,1,0,116,
Hawthorn,1,u,348000,1,1,1,53,1950
Hawthorn,1,u,320000,1,1,0,,
Hawthorn,3,u,1189000,3,1,1,122,1969
Hawthorn,2,u,610000,2,2,1,82,2014
Hawthorn,2,u,575000,2,1,1,,
Hawthorn,2,u,600000,2,1,1,,
Hawthorn,1,u,492000,1,1,1,63,1995
Hawthorn,2,u,891000,3,1,1,,1970
Hawthorn,2,u,806000,2,1,1,64,1930
Hawthorn,2,h,1155000,2,1,2,,
Hawthorn,3,h,2000000,3,2,1,176,1940
Hawthorn,2,u,500000,2,1,1,,2007
Hawthorn,2,u,753000,2,1,2,88,1960
Hawthorn,1,u,330000,1,1,1,52,1970
Hawthorn,3,h,1420000,3,1,0,108,1890
Hawthorn,3,u,956000,3,2,2,,
Hawthorn,2,u,418000,2,1,0,,
Hawthorn,2,u,495000,2,1,1,60,2014
Hawthorn,2,u,525000,2,1,1,,
Hawthorn,1,u,292000,1,1,0,56,1966
Hawthorn,2,u,430000,2,1,1,,
Hawthorn,1,u,365000,1,1,1,,1975
Hawthorn,2,u,580000,2,1,1,76,2003
Hawthorn,3,h,1300000,3,2,1,155,1938
Hawthorn,3,h,1300000,3,1,0,90,1900
Hawthorn,2,u,575000,2,2,1,,
Hawthorn,1,u,335000,1,1,1,,
Hawthorn,2,u,440000,2,1,1,52,1970
Hawthorn,3,u,1000000,3,3,2,145,1999
Hawthorn,4,h,2610000,4,2,7,,
Hawthorn,3,h,1741000,3,1,1,109,1910
Hawthorn,3,h,2325000,3,2,1,,
Hawthorn,2,u,545000,2,1,1,,2004
Hawthorn,2,u,655000,2,1,1,78,1960
Hawthorn,2,h,2920000,2,1,3,,1928
Hawthorn,1,u,488000,1,1,1,57,2004
Hawthorn,3,h,1510000,3,2,2,,1970
Hawthorn,1,u,450000,1,1,1,,
Hawthorn,3,h,2065000,3,1,1,150,1910
Hawthorn,1,u,350000,1,1,1,51,1960
Hawthorn,2,u,645000,2,1,1,,
Hawthorn,3,t,1400000,3,2,2,,1960
Hawthorn,3,h,1712000,3,1,1,130,1900
Hawthorn,2,u,520000,2,1,1,,
Hawthorn,1,u,480000,1,1,1,50,1940
Hawthorn,2,u,630000,2,1,1,,
Hawthorn,4,h,3225000,4,2,2,220,1890
Hawthorn,2,u,517000,2,1,1,,
Hawthorn,1,u,320000,1,1,1,,
Hawthorn,2,h,1828500,2,1,0,,1885
Hawthorn,1,u,400000,1,1,1,41,1950
Hawthorn,4,u,1650000,4,2,3,180,2002
Hawthorn,5,h,3950000,4,2,3,340,1890
Hawthorn,2,u,587500,2,1,1,72,1965
Hawthorn,2,u,560000,2,1,1,70,2013
Hawthorn,4,h,1936000,4,2,1,173,1890
Hawthorn,5,h,4250000,5,4,3,435,1930
Hawthorn,5,h,3500000,5,1,3,5,
Hawthorn,2,u,487500,2,1,1,,
Hawthorn,3,u,630000,3,1,1,75,1970
Hawthorn,3,h,1560000,3,2,0,148,1910
Hawthorn,2,h,2265000,2,1,1,,
Hawthorn,3,u,840000,3,2,2,88,2014
Hawthorn,3,h,1780000,3,3,2,178,2011
Hawthorn,2,u,605000,2,1,1,,
Hawthorn,2,u,535000,2,1,1,,1970
Hawthorn,2,u,815000,2,1,1,93,1940
Hawthorn,3,u,1975000,3,2,1,196,2010
Hawthorn,2,u,445000,2,1,1,,1960
Hawthorn,2,u,663000,2,1,1,,
Hawthorn,2,u,657500,2,1,1,73,1965
Hawthorn,4,h,5050000,4,4,2,373,1913
Hawthorn,1,u,445000,1,1,1,52,1970
Hawthorn,2,u,750000,2,1,1,,2007
Hawthorn,3,h,1180000,3,1,3,92,1900
Hawthorn,2,u,470000,2,1,1,70,1970
Hawthorn,2,u,485000,2,1,1,76,2005
Hawthorn,1,u,290000,1,1,1,,
Hawthorn,4,h,1800000,3,2,4,158,1940
Hawthorn,2,u,805000,2,1,1,,1970
Hawthorn,3,h,1855000,3,1,1,125,1900
Hawthorn,3,h,1377000,3,1,2,,1890
Hawthorn,2,u,665000,2,1,3,70,1965
Hawthorn,2,u,751000,2,1,1,,
Hawthorn,3,h,1551000,3,1,1,103,1890
Hawthorn,1,u,415000,1,1,1,,
Hawthorn,2,u,743000,2,1,2,,
Hawthorn,2,h,1535000,2,1,0,,
Hawthorn,2,u,612500,2,1,1,71,1960
Hawthorn,3,h,2410000,3,2,0,171,1890
Hawthorn,2,u,690000,2,1,1,,
Hawthorn,2,u,695000,2,1,1,,
Hawthorn,2,u,715000,2,1,1,82,2001
Hawthorn,3,h,2375000,3,2,2,,
Hawthorn,3,h,1980000,3,2,1,,
Hawthorn,2,t,1055000,2,2,1,151,1975
Hawthorn,4,h,1976000,4,2,2,275,1890
Hawthorn,1,u,382000,1,1,1,,
Hawthorn,1,u,499000,1,1,1,56,1960
Hawthorn,2,u,495000,2,1,1,85,1970
Hawthorn,5,h,3750000,5,3,2,344,1920
Hawthorn,3,h,1400000,3,2,1,126,1890
Hawthorn,1,u,370000,1,1,1,44,2014
Hawthorn,2,u,627500,2,2,2,89,2000
Hawthorn,2,u,710000,2,2,1,,
Hawthorn,1,u,485000,2,1,1,,
Hawthorn,1,u,310000,1,1,1,,
Hawthorn,3,h,3120000,2,1,4,,
Hawthorn,2,u,450000,2,1,1,,1970
Hawthorn,3,h,2160000,3,2,2,,1910
Heidelberg Heights,2,h,815000,2,1,2,120,1930
Heidelberg Heights,3,h,720000,3,1,0,,
Heidelberg Heights,4,h,1370000,4,2,4,,
Heidelberg Heights,2,h,757000,2,2,2,,
Heidelberg Heights,3,h,740600,3,2,2,,
Heidelberg Heights,3,h,580000,2,1,1,,
Heidelberg Heights,2,t,565000,2,2,1,107,2007
Heidelberg Heights,5,h,1587500,4,5,2,,2013
Heidelberg Heights,4,h,758500,2,2,3,,
Heidelberg Heights,3,h,994000,3,2,2,192,1950
Heidelberg Heights,3,h,725000,3,2,1,,
Heidelberg Heights,2,h,725000,2,1,3,,1955
Heidelberg Heights,3,h,743000,3,1,0,,1950
Heidelberg Heights,3,h,785000,3,1,0,130,1950
Heidelberg Heights,3,t,620000,3,2,2,118,2005
Heidelberg Heights,2,h,700000,3,2,1,,
Heidelberg Heights,3,t,706750,3,2,2,125,2012
Heidelberg Heights,2,h,584000,2,1,1,84,1950
Heidelberg Heights,3,h,909000,3,2,2,134,1960
Heidelberg Heights,4,h,1086000,4,2,2,161,1960
Heidelberg Heights,2,h,680000,2,1,1,78,1950
Heidelberg Heights,2,u,440000,2,1,2,,1970
Heidelberg Heights,2,h,650000,2,1,3,85,1950
Heidelberg Heights,5,h,890000,5,2,2,172,1972
Heidelberg Heights,3,h,650000,3,1,2,90,1955
Heidelberg Heights,3,h,659500,3,1,1,,
Heidelberg Heights,3,h,725000,3,1,2,,
Heidelberg Heights,2,u,605000,2,1,1,87,2008
Heidelberg Heights,8,h,770000,8,4,4,115,1960
Heidelberg Heights,3,h,950000,3,1,2,118,1960
Heidelberg Heights,4,h,856000,4,1,2,208,1975
Heidelberg Heights,3,h,600000,3,2,2,200,2012
Heidelberg Heights,2,u,450000,2,1,1,82,
Heidelberg Heights,2,h,1060000,2,1,0,,
Heidelberg Heights,3,h,850000,3,1,1,,
Heidelberg Heights,2,h,510000,2,1,2,,
Heidelberg Heights,3,h,1100000,3,1,0,,1925
Heidelberg Heights,3,h,915000,3,1,1,101,1950
Heidelberg Heights,2,u,400000,2,1,1,83,1970
Heidelberg Heights,2,h,526000,2,1,1,,1994
Heidelberg Heights,2,h,570000,2,1,3,,
Heidelberg Heights,3,h,550000,3,1,1,90,1960
Heidelberg Heights,2,h,510000,2,1,1,,
Heidelberg Heights,2,h,590000,2,1,2,80,1955
Heidelberg Heights,2,h,920000,2,1,3,97,1950
Heidelberg Heights,2,h,460000,2,1,2,79,1955
Heidelberg Heights,3,h,662500,3,1,4,,
Heidelberg Heights,4,h,1000500,4,2,1,191,1950
Heidelberg Heights,3,h,631000,3,1,1,99,1960
Heidelberg West,5,h,765000,3,2,2,,
Heidelberg West,3,h,691000,2,1,2,86,1965
Heidelberg West,3,h,560000,3,1,1,87,1960
Heidelberg West,2,h,735000,2,1,3,,
Heidelberg West,3,h,830000,3,2,0,,
Heidelberg West,3,h,330000,3,1,1,,
Heidelberg West,1,h,405000,1,1,2,,
Heidelberg West,2,t,370000,2,1,1,90,2013
Heidelberg West,3,h,532000,3,1,1,86,1955
Heidelberg West,3,h,740000,3,2,1,,1960
Heidelberg West,2,h,686000,2,1,2,,
Heidelberg West,2,h,501500,2,1,2,,
Heidelberg West,3,h,525500,3,1,1,,
Heidelberg West,3,h,525000,3,1,2,,1970
Heidelberg West,3,h,710000,3,1,1,107,
Heidelberg West,3,h,808000,3,1,0,,
Heidelberg West,3,h,652000,3,1,0,,
Heidelberg West,2,h,515500,2,1,1,111,1960
Heidelberg West,3,h,800000,3,1,3,88,1950
Heidelberg West,2,h,450000,2,1,2,,1960
Heidelberg West,3,h,605000,1,2,4,,
Heidelberg West,2,h,620000,2,1,2,88,1950
Heidelberg West,2,h,497500,2,1,2,,
Heidelberg West,2,u,360000,2,1,1,85,1970
Heidelberg West,2,h,440500,2,1,1,81,1955
Heidelberg West,4,h,758000,4,1,1,152,1955
Heidelberg West,3,h,690500,3,1,2,,
Heidelberg West,2,h,752000,2,1,0,,
Heidelberg West,2,h,777000,2,1,0,,
Heidelberg West,2,h,680000,2,1,1,,
Heidelberg West,3,h,480000,3,1,1,13,1980
Heidelberg West,4,h,715000,4,2,2,196,1990
Heidelberg West,2,h,520000,2,1,2,,
Heidelberg West,3,h,646250,3,1,2,18,1965
Heidelberg West,3,h,1375000,3,1,1,106,1960
Heidelberg West,3,h,722000,3,1,2,99,1950
Heidelberg West,2,h,715000,2,1,3,,
Heidelberg West,1,h,636000,1,1,1,,
Heidelberg West,2,h,590000,2,1,2,,
Heidelberg West,4,h,820000,4,2,2,,
Heidelberg West,2,h,725000,2,1,3,77,1960
Heidelberg West,2,h,705000,2,1,1,,
Heidelberg West,3,h,710000,3,2,4,,
Heidelberg West,2,h,415000,2,1,1,,
Heidelberg West,3,h,392000,3,1,2,,
Heidelberg West,3,h,961000,3,1,2,,
Heidelberg West,3,h,507000,3,1,1,,
Heidelberg West,3,h,465000,2,1,1,85,1960
Heidelberg West,3,h,675000,3,1,2,,
Hughesdale,2,h,1550000,2,1,1,97,1950
Hughesdale,2,u,516000,2,1,1,76,1970
Hughesdale,3,h,1340000,3,1,1,128,1920
Hughesdale,3,u,855000,3,1,2,,
Hughesdale,3,h,1316000,2,1,2,126,1949
Hughesdale,3,t,828000,3,2,1,118,2002
Hughesdale,3,h,1055000,3,1,1,97,1930
Hughesdale,2,u,623000,2,1,1,90,1970
Hughesdale,4,h,2120000,4,2,2,315,1925
Hughesdale,4,h,1745000,4,2,1,185,1925
Hughesdale,4,h,1700000,4,2,2,180,1940
Hughesdale,2,u,420000,2,1,1,70,2010
Hughesdale,2,u,375500,2,1,1,,1970
Hughesdale,3,h,1350000,3,1,2,,
Hughesdale,4,h,900000,1,1,1,,
Hughesdale,2,h,1262000,2,1,1,,
Hughesdale,4,h,1337000,4,1,2,100,1930
Hughesdale,2,u,455000,2,1,2,60,1960
Hughesdale,2,u,400000,2,1,1,88,1975
Hughesdale,2,u,648000,2,1,1,,
Hughesdale,3,h,1210000,3,1,2,122,1940
Hughesdale,4,h,1167500,3,2,1,184,1950
Hughesdale,3,t,900000,3,2,1,154,1975
Hughesdale,4,h,1322000,3,2,4,,
Hughesdale,2,h,677500,2,1,4,83,1950
Ivanhoe,2,u,480000,2,1,1,,
Ivanhoe,2,u,430000,2,1,1,,1970
Ivanhoe,1,u,460000,1,1,0,,1970
Ivanhoe,4,h,1601000,4,3,2,,
Ivanhoe,4,h,2265000,4,2,2,208,1925
Ivanhoe,3,h,1680000,3,2,2,,
Ivanhoe,2,u,440000,2,1,0,,1960
Ivanhoe,4,h,2350000,4,2,2,,
Ivanhoe,3,t,962000,3,2,1,,
Ivanhoe,3,h,981000,5,3,2,378,2016
Ivanhoe,4,h,2400000,0,2,2,201,1920
Ivanhoe,3,t,890000,3,2,2,140,2005
Ivanhoe,2,u,490000,2,1,1,,1960
Ivanhoe,2,u,739000,2,1,1,91,1965
Ivanhoe,3,h,1340000,2,1,1,,
Ivanhoe,3,h,785000,3,2,0,110,1950
Ivanhoe,3,h,1155000,3,1,2,170,1945
Ivanhoe,4,h,1300000,4,1,1,,
Ivanhoe,2,h,1020000,2,1,1,78,1955
Ivanhoe,3,h,1796000,3,1,1,,
Ivanhoe,2,h,790000,2,1,1,,
Ivanhoe,3,h,1465000,3,1,2,126,1960
Ivanhoe,3,t,855000,3,2,2,130,1980
Ivanhoe,2,u,705000,2,1,1,,
Ivanhoe,2,u,504000,2,1,1,,
Ivanhoe,1,u,413000,1,1,1,59,1960
Ivanhoe,3,t,1010000,3,2,2,,2003
Ivanhoe,3,h,1220000,3,1,1,110,1975
Ivanhoe,3,h,1605000,3,2,2,165,1920
Ivanhoe,2,u,587000,2,1,1,78,1960
Ivanhoe,2,u,475000,2,1,1,,1960
Ivanhoe,3,h,1075000,3,1,2,,1950
Ivanhoe,2,u,465000,2,1,1,,1970
Ivanhoe,2,t,610000,2,1,1,,
Ivanhoe,2,u,690000,2,1,1,83,
